"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","TB001...Quantidade.de.coletadores.e.motoristas.de.agentes.públicos..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO029...Empregados.","TB002...Quantidade.de.coletadores.e.motoristas.de.agentes.privados..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO030...Empregados.","TB003...Quantidade.de.varredores.dos.agentes.públicos..alocados.no.serviço.de.varrição..Antigo.campo.VA007...Empregados.","TB004...Quantidade.de.varredores.de.agentes.privados..alocados.no.serviço.de.varrição..Antigo.campo.VA008...Empregados.","TB005...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP005...Empregados.","TB006...Quantidade.de.empregados.dos.agentes.privados.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP006...Empregados.","TB007...Quantidade.de.trabalhadores.dos.agentes.públicos.alocados.em.serviços.das.unidades.de.processamento..Antigo.campo.UP062...Empregados.","TB008...Quantidade.de.empregados.dos.agentes.privados..Antigo.campo.UP063...Empregados.","TB009...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE047...Empregados.","TB010...Quantidade.de.empregados.dos.agentes.privados.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE048...Empregados.","TB011...Quantidade.de.empregados.administrativos.dos.agentes.públicos..Antigo.campo.GE050...Empregados.","TB012...Quantidade.de.empregados.administrativos.dos.agentes.privados..Antigo.campo.GE051...Empregados.","TB013...Quantidade.de.trabalhadores.de.agentes.públicos.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE015...Empregados.","TB014...Quantidade.de.trabalhadores.de.agentes.privados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE016...Empregados.","TB015...Quantidade.total.de.trabalhadores.remunerados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE058...Empregados.","TB016...Existência.de.frente.de.trabalho.temporária..Antigo.campo.GE053...Sim.Não.","TB017...Quantidade.de.empregados.temporários.da.frente..1...Antigo.campo.GE030...Empregados.temporários.","TB018...Quantidade.de.empregados.temporários.da.frente..2...Antigo.campo.GE034...Empregados.temporários.","TB019...Quantidade.de.empregados.temporários.da.frente.de.trabalho..3...Antigo.campo.GE038...Empregados.temporários.","TB020...Duração.da.frente.de.trabalho..1...Antigo.campo.GE031...Meses.","TB021...Duração.da.frente.de.trabalho..2...Antigo.campo.GE035...Meses.","TB022...Duração.da.frente.de.trabalho..3...Antigo.campo.GE040...Meses.","TB023...Atuação.da.frente.de.trabalho..1..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE032...Sim.Não.","TB024...Atuação.da.frente.de.trabalho..2..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE036...Sim.Não.","TB025...Atuação.da.frente.de.trabalho..3..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE041...Sim.Não.","TB026...Tipo.de.serviço.predominante.da.frente.de.trabalho..1...Antigo.campo.GE033.","TB027...Tipo.de.serviço.predominante.da.frente.de.trabalho..2...Antigo.campo.GE037.","TB028...Tipo.de.serviço.predominante.da.frente.de.trabalho..3...Antigo.campo.GE042.","TB029...Quantidade.de.coletadores.e.motoristas.de.outros.agentes..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO031...Empregados.","TB030...Quantidade.de.varredores.de.outros.agentes..alocados.no.serviço.de.varrição..Antigo.campo.VA009...Empregados.","TB031...Quantidade.de.empregados.dos.outros.agentes.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP008...Empregados.","TB032...Quantidade.de.empregados.de.outros.agentes..Antigo.campo.UP064...Empregados.","TB033...Quantidade.de.empregados.de.outros.agentes.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE049...Empregados.","TB034...Quantidade.de.empregados.administrativos.de.outros.agentes..Antigo.campo.GE052...Empregados.","TB035...Quantidade.total.de.empregados.de.outros.agentes.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE017...Empregados."
240880,"Parazinho","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240890,"Parelhas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS","Água e Esgoto; Res Sólidos",0,0,15,0,2,0,0,0,0,0,0,0,17,0,17,"Sim",10,NA,NA,2,NA,NA,"Sim","","","Outros","","",NA,NA,NA,NA,NA,NA,NA
240910,"Passa e Fica","RN",2015,"[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF","Esgoto; Água; Res Sólidos",20,0,5,0,0,7,2,0,0,4,1,0,28,11,39,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240920,"Passagem","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240930,"Patu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240933,"Santa Maria","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240940,"Pau dos Ferros","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24094040] Prefeitura Municipal de Pau dos Ferros - PMPF","Água e Esgoto; Res Sólidos",14,0,11,0,12,0,0,0,23,0,7,0,67,0,67,"Sim",5,0,0,3,0.1,0.1,"Sim","Não","Não","Capina","","",NA,NA,NA,NA,NA,NA,NA
240950,"Pedra Grande","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24095040] Secretaria Municipal de Obras e Servços Urbanos - SEMOSURB","Água; Res Sólidos",0,6,0,3,0,3,0,0,0,0,0,2,0,14,14,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240960,"Pedra Preta","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240970,"Pedro Avelino","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
240990,"Pendências","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241000,"Pilões","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24100040] Prefeitura Municipal de Pilões-RN - PMP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,17,"Sim",3,NA,NA,6,NA,NA,"Sim","","","Capina","","",NA,NA,NA,NA,NA,NA,NA
241010,"Poço Branco","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241020,"Portalegre","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102040] Prefeitura Municipal de Portalegre - PMP","Água; Res Sólidos",10,0,9,0,0,0,0,0,0,0,2,0,21,0,21,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241025,"Porto do Mangue","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102540] PREFEITURA MUNICIPAL - PMPM","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,16,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241030,"Presidente Juscelino","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241040,"Pureza","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241050,"Rafael Fernandes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24105040] Prefeitura Municipal de Rafael Fernandes - PMRF","Água; Res Sólidos",3,0,0,0,3,0,0,0,1,0,1,0,8,0,8,"Sim",3,NA,NA,NA,NA,NA,"Sim","","","Capina","","",NA,NA,NA,NA,NA,NA,NA
241060,"Rafael Godeiro","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241070,"Riacho da Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241080,"Riacho de Santana","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241090,"Riachuelo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241100,"Rodolfo Fernandes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241105,"Tibau","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241110,"Ruy Barbosa","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241120,"Santa Cruz","RN",2015,"[24112011] Serviço Autônomo de Água e Esgoto - SAAE; [24112040] Prefeitura Municipal de Santa Cruz - RN - PMSC","Água e Esgoto; Res Sólidos",8,11,12,19,1,2,0,0,3,3,5,0,29,35,64,"Sim",35,35,35,1.5,1.5,1.5,"Sim","Sim","Sim","Pintura de meios-fios","Pintura de meios-fios","Pintura de meios-fios",NA,NA,NA,NA,NA,NA,NA
241140,"Santana do Matos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241142,"Santana do Seridó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24114240] SECRETARIA MUNICIPAL DE INFRA ESTRUTURA - SMIE","Água e Esgoto; Res Sólidos",3,0,6,0,3,0,0,0,0,0,1,0,13,0,13,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241150,"Santo Antônio","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24115040] PREFEITURA MUNICIPAL DE SANTO ANTONIO/RN - PFMSA","Água e Esgoto; Res Sólidos",20,0,10,0,5,0,5,0,10,0,5,0,55,0,55,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241160,"São Bento do Norte","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241170,"São Bento do Trairí","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24117040] Prefeitura Municipal de São Bento doTrairi - RN","Água e Esgoto; Res Sólidos",2,0,8,0,3,0,0,0,0,0,1,0,14,0,14,"Sim",2,2,1,3,6,2,"Sim","Sim","Sim","Pintura de meios-fios","Outros","Capina",NA,NA,NA,NA,NA,NA,NA
241180,"São Fernando","RN",2015,"[24118011] Prefeitura Municipal de São Fernando - PMSF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241190,"São Francisco do Oeste","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24119040] Prefeitura Municipal de São Francisco do Oeste - PMSFO","Água; Res Sólidos",0,5,5,0,0,1,0,0,0,0,1,1,6,7,13,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241210,"São João do Sabugi","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24121040] Secretaria Municipal de Infraestrutura e Serviços Urbanos - SMIS","Água; Res Sólidos",0,5,0,6,0,8,0,0,1,1,2,1,3,21,24,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241230,"São José do Campestre","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241240,"São José do Seridó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241250,"São Miguel","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24125040] Prefeitura Municipal de São Miguel - PMSM","Água; Res Sólidos",14,20,NA,40,10,16,NA,NA,NA,NA,2,2,16,79,95,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241255,"São Miguel do Gostoso","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241260,"São Paulo do Potengi","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241270,"São Pedro","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241280,"São Rafael","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241290,"São Tomé","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241300,"São Vicente","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241310,"Senador Elói de Souza","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241330,"Serra de São Bento","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241335,"Serra do Mel","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241340,"Serra Negra do Norte","RN",2015,"[24134011] Prefeitura Municipal de Serra Negra do Norte - PMSNN; [24134040] Secretaria Municipal de Infraestrutura e Serviços Públicos - SMISP","Água e Esgoto; Res Sólidos",1,4,0,21,0,0,0,0,0,5,0,1,1,31,32,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241350,"Serrinha","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24135040] Prefeitura Municipal de Serrinha - PMS","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,21,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241355,"Serrinha dos Pintos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241360,"Severiano Melo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241370,"Sítio Novo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241380,"Taboleiro Grande","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24138040] SECRETARIA MUNICIPAL DE OBRAS E URBANISMO - SMOU","Água; Res Sólidos",0,5,11,6,5,0,0,0,0,0,0,1,16,12,28,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241390,"Taipu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241400,"Tangará","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241410,"Tenente Ananias","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM","Água; Res Sólidos",0,10,0,20,0,1,0,10,0,5,0,5,0,51,51,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241415,"Tenente Laurentino Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241430,"Timbaúba dos Batistas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241440,"Touros","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241445,"Triunfo Potiguar","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241450,"Umarizal","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241460,"Upanema","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24146040] PREFEITURA MUNICIPAL DE UPANEMA - PMU","Água; Res Sólidos",0,0,0,5,0,3,0,0,0,2,0,0,0,10,10,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241470,"Várzea","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147040] Prefeitura Municipal de Várzea - PMV","Água; Res Sólidos",0,5,0,10,0,0,0,0,0,0,0,0,0,15,15,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241475,"Venha-Ver","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147540] PREFEITURA MUNICIPAL DE VENHA-VER - PMVV","Água; Res Sólidos",3,0,6,0,0,0,0,0,0,0,0,0,9,0,9,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241480,"Vera Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
241490,"Viçosa","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24149040] PREFEITURA MUNICIPAL DE VIÇOSA - PMV","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250010,"Água Branca","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250020,"Aguiar","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25002040] Prefeitura Municipal de Aguiar - PMA","Água; Res Sólidos",10,0,24,0,5,0,0,0,0,0,1,0,40,0,40,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250053,"Alcantil","PB",2015,"[25005311] Prefeitura Municipal de Alcantil - PMA; [25005340] Secretaria de Infraestrutura - SIE","Água e Esgoto; Res Sólidos",4,0,7,0,3,0,0,0,0,0,0,0,14,0,14,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250057,"Algodão de Jandaíra","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250070,"São João do Rio do Peixe","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25007040] Prefeitura Municipal de São João do Rio do Peixe-PB - PMSJRP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,"Não",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
250073,"Amparo","PB",2015,"[25007311] Prefeitura Municipal de Amparo - PMA; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Esgoto; Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA
