"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_AE...Densidade.de.economias.de.água.por.ligação..econ.lig.","IN009_AE...Índice.de.hidrometração..percentual.","IN010_AE...Índice.de.micromedição.relativo.ao.volume.disponibilizado..percentual.","IN011_AE...Índice.de.macromedição..percentual.","IN013_AE...Índice.de.perdas.faturamento..percentual.","IN014_AE...Consumo.micromedido.por.economia..m..mês.econ.","IN017_AE...Consumo.de.água.faturado.por.economia..m..mês.econ.","IN020_AE...Extensão.da.rede.de.água.por.ligação..m.lig.","IN022_AE...Consumo.médio.percapita.de.água..l.hab.dia.","IN023_AE...Índice.de.atendimento.urbano.de.água..percentual.","IN025_AE...Volume.de.água.disponibilizado.por.economia..m..mês.econ.","IN028_AE...Índice.de.faturamento.de.água..percentual.","IN043_AE...Participação.das.economias.residenciais.de.água.no.total.das.economias.de.água..percentual.","IN044_AE...Índice.de.micromedição.relativo.ao.consumo..percentual.","IN049_AE...Índice.de.perdas.na.distribuição..percentual.","IN050_AE...Índice.bruto.de.perdas.lineares..m..dia.Km.","IN051_AE...Índice.de.perdas.por.ligação..l.dia.lig.","IN052_AE...Índice.de.consumo.de.água..percentual.","IN053_AE...Consumo.médio.de.água.por.economia..m..mês.econ.","IN055_AE...Índice.de.atendimento.total.de.água..percentual.","IN057_AE...Índice.de.fluoretação.de.água..percentual.","IN058_AE...Índice.de.consumo.de.energia.elétrica.em.sistemas.de.abastecimento.de.água..kWh.m.."
240130,"Augusto Severo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24013040] Prefeitural Municipal de Campo Grande - PMAS","Água; Res Sólidos",1.01,99.78,73.81,100,4.6,8.7,11.2,7.5,94.8,100,12.4,95.4,94.93,99.73,25.99,11.95,101.62,74.01,8.7,53.85,0,2.18
240145,"Baraúna","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1,84.99,55.1,0,27.45,11.2,12.6,5.7,109.5,100,17.3,72.55,97.03,87.91,37.33,32.4,213.27,62.67,10.9,62.9,0,1.17
240150,"Barcelona","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24015040] Secretaria Municipal de Servios Urbanos. Obras e Viao - SMSUOV","Água; Res Sólidos",1.1,80.71,26.24,0,59.17,8.6,11,10.7,89.4,100,27,40.83,96.97,80.26,67.3,52.42,654.89,32.7,8.8,94.96,0,1.36
240160,"Bento Fernandes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24016040] SECRETARIA MUNICIPAL DE OBRAS TRANSPORTES E SERVIÇOS URBANOS - SMOTS","Água; Res Sólidos",1.03,64.76,13.41,15.95,75.68,9.9,11.8,6.6,113.5,100,48.6,24.32,93.47,65.36,79.48,118.95,1307.91,20.52,10,41.72,0,0.77
240165,"Bodó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24016540] Prefeitura Municipal de Bodó - RN","Água; Res Sólidos",1.09,96.1,47.99,100,35.81,11,14.1,8.5,118.1,100,22,64.19,93.47,98.23,51.15,40.23,403.47,48.85,10.8,57.97,0,13.53
240170,"Bom Jesus","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,99.38,28.32,0,63.18,9.2,11.8,10.3,129.6,100,32.1,36.82,96.07,99.36,71.49,60.72,766.26,28.51,9.2,73.04,0,0.69
240180,"Brejinho","RN",2015,"[24018011] Serviço Autônomo de Água e Esgoto - SAAE; [24018040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos",1,29.22,7.42,0,49.58,9.4,18.7,12.2,155.1,92.5,37,50.42,97.43,16.52,55.07,42.95,672.63,44.93,16.6,71.35,0,6.71
240185,"Caiçara do Norte","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1,26.62,9.52,0,60.95,9.7,10.6,4.5,88.3,74.2,27.2,39.05,98.33,25.95,63.34,79.5,567.28,36.66,10,72.69,0,1.7
240190,"Caiçara do Rio do Vento","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.09,61.15,60.11,39.59,27.32,19.8,15.3,8.1,171.5,100,21.8,72.68,86.87,78.44,23.36,18.33,176.73,76.64,16.2,78.85,0,2.7
240200,"Caicó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24020040] PREFEITURA MUNICIPAL DE CAICÓ - RN","Água e Esgoto; Res Sólidos",1.13,97.19,71.29,94.83,6.55,9.1,11.6,5.6,101.5,100,12.4,93.45,89.5,97.99,27.25,19.54,125.28,72.75,9,91.63,0,0.75
240210,"Campo Redondo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1,88.33,67.09,0,-10.43,7.7,11.2,5.6,85.6,100,10.2,110.43,97.29,80.97,17.13,9.29,57.51,82.87,8.4,51.07,0,11.72
240230,"Caraúbas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.04,97.01,47.58,100,39.55,9.8,12.1,11.6,112.8,100,19.9,60.45,94.94,95.87,50.37,25.13,345.03,49.63,9.9,70.58,0,1.52
240240,"Carnaúba dos Dantas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24024040] PREFEITURA MUNICIPAL DE CARNAÚBA DOS DANTAS - PMCD","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,0,5,0,80.1,0,NA,NA,NA,NA,0,NA,NA,0,64.97,NA,NA
240250,"Carnaubais","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.02,88.41,21.72,100,71.88,10.8,12.4,8.6,105.5,60.4,46.5,28.12,95.48,89.69,75.78,94.15,1125.64,24.22,10.7,29.43,0,0.56
240270,"Cerro Corá","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.32,45.64,43.52,100,7.84,8.9,11.1,8.2,92,100,12.7,92.16,96.83,55.79,22,11.89,115.39,78,9.4,51.31,0,1.3
240280,"Coronel Ezequiel","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24028040] Prefeitura Municipal de Coronel Ezequiel - PMCE","Água; Res Sólidos",1,87.52,68.66,0,-2.32,6.7,8.8,5.4,82.2,100,8.6,102.32,95.64,81.44,15.7,6.54,44.25,84.3,7.2,42.06,0,17.7
240290,"Coronel João Pessoa","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24029040] CONSTRUTORA SERRA NOVA - CSN","Água; Res Sólidos",1,95.51,74.18,30.27,5.98,10.4,12.5,6.3,104.1,92,14,94.02,92.79,95.5,22.32,10.81,98.14,77.68,10.4,34.25,0,0.75
240300,"Cruzeta","RN",2015,"[24030011] Prefeitura Municipal de Cruzeta - PMC; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24030040] Secretaria Municipal de Infraestrutura. Serviços Urbano - SMISU","Esgoto; Água; Res Sólidos",1.02,81.86,37.53,100,38.9,7.9,10.6,6.6,94.8,100,18.2,61.1,94.16,78.95,52.46,42.13,304.1,47.54,8.2,81.85,0,0.52
240310,"Currais Novos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.09,94.03,71.96,100,-17.28,6,9.2,5.9,66,95.4,7.8,117.28,91.67,90.54,20.52,8.29,57.54,79.48,6.2,84.5,0,0.82
240320,"Doutor Severiano","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1,93.95,85.48,100,-8.16,5.7,6.8,7.8,60.6,100,6.4,108.16,96.98,93.34,8.43,1.94,17.51,91.57,5.8,52.28,0,0.97
240330,"Encanto","RN",2015,"[24033011] Prefeitura Municipal de Encanto - PME; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24033040] PREFEITURA MUNICIPAL  DE ENCANTO - PME","Esgoto; Água; Res Sólidos",1,99.29,68.39,100,16.14,10.8,13.1,20.6,143.2,100,16.5,83.86,96.73,99.34,31.16,6.8,160.78,68.84,10.8,44.06,0,0.32
240340,"Equador","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.03,46.62,24.84,100,0.42,5.3,10.1,7.8,85.7,92.9,10.5,99.58,92.84,31.01,19.89,7.03,67.92,80.11,8.1,77.33,0,0.97
240370,"Felipe Guerra","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,98.48,18.71,0,76.52,9.4,11.5,13.3,96,85.2,49.2,23.48,95.95,98.2,80.94,68.39,1322.81,19.06,9.4,57.71,0,0.71
240375,"Fernando Pedroza","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.06,96.7,73.67,100,5.67,12.6,15.6,6.5,156.3,100,16.6,94.33,95.95,97.51,24.45,19.31,140.65,75.55,12.5,86.76,0,1.53
240380,"Florânia","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.03,90.7,73.91,100,-8.18,7.9,10.5,5.2,86.5,100,9.7,108.18,94.38,91.28,19.03,10.32,62.21,80.97,7.8,76.87,0,4.43
240390,"Francisco Dantas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,99.1,50.32,100,36.42,9.5,11.9,4.3,99.3,100,19.8,63.58,97.68,99.06,49.21,66.77,307.63,50.79,9.5,57.3,0,0.8
240400,"Frutuoso Gomes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24040040] PREFEITURA MUNICIPAL DE FRUTUOSO GOMES - PMFG","Água; Res Sólidos",1.01,77.3,31.19,77.29,41.4,5.7,8.3,7.9,72,100,15,58.6,93.43,70.11,55.52,28.23,262.21,44.48,6.3,66.44,0,1.29
240410,"Galinhos","RN",2015,"[24041040] Prefeitura Municipal de Galinhos - PMG","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240430,"Governador Dix-Sept Rosado","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,92.09,49.97,0,39.73,10.8,11.9,6.8,101.2,84.9,19.8,60.27,95.14,95.65,47.76,37.02,317.45,52.24,10.4,46.69,0,1.49
240440,"Grossos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,97.31,54.67,0,36.58,12.7,14.4,18.6,131.8,100,22.7,63.42,96.09,98.71,44.61,13.69,336.82,55.39,12.5,74.94,0,0.99
240450,"Guamaré","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24045040] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SEMOSU","Água; Res Sólidos",1.09,26.39,26.38,100,13.29,10.7,11.2,11.7,101.2,100,13.5,86.71,90.3,33.14,20.4,5.59,94.2,79.6,10.2,63.14,0,2.05
240460,"Ielmo Marinho","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24046040] Secretaria de Obras e Serviços Urbanos - SEMO","Água; Res Sólidos",1.15,98.16,25.5,100,66.01,9.7,12.6,6.2,101.4,95.2,37,33.99,92.82,97.1,73.74,138.73,1027.74,26.26,9.7,13.95,0,3.01
240470,"Ipanguaçu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24047040] Prefeitura Municipal de Ipanguaçu - PMI","Água; Res Sólidos",1.01,99.09,36.2,100,55.01,10,12.3,14.2,92.7,65.3,27.3,44.99,96.99,99.03,63.45,28.5,574.46,36.55,10,25.36,0,0.32
240480,"Ipueira","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24048040] PREFEITURA MUNICIPAL DE IPUEIRA - PMI","Água; Res Sólidos",1,33.11,23.07,100,14.84,8.5,10.4,5.2,109.5,100,12.9,85.16,95.38,29.48,21.73,15.73,87.42,78.27,9.6,90.95,0,0.42
240485,"Itajá","RN",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240490,"Itaú","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,95.52,35.99,100,52.56,9.2,11.6,4.1,94.9,100,25.6,47.44,96.43,95,62.11,97.69,500.97,37.89,9.2,87.8,0,0.6
240500,"Jaçanã","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24050040] Prefeitura Municipal de Jaçana - PMJ","Água; Res Sólidos",1.01,84.95,63.15,0,-2.68,7.8,10.8,3.9,84.4,66.3,10.5,102.68,96.01,81.54,22.55,16.04,78.57,77.45,8.2,44.61,0,21.05
240510,"Jandaíra","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1,19.08,7.92,34.42,36.89,6.5,9.8,9.8,88.6,83.3,15.6,63.11,96.12,13.38,40.84,14.47,209.28,59.16,9.2,48.42,0,0.93
240520,"Janduís","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,99.64,84.93,0,-25.48,6.8,10,9.4,71.4,100,8,125.48,95.61,99.47,14.62,3.71,39.24,85.38,6.8,75.68,0,2.49
240530,"Januário Cicco","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,99.76,59.46,0,27.26,11.9,14.5,9.8,140.4,100,19.9,72.74,95.64,99.78,40.41,22.27,265.39,59.59,11.8,35.61,0,1.66
240540,"Japi","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,98.82,71.25,0,7.68,9.6,12.3,5.9,97.6,96.6,13.4,92.32,95.85,98.86,27.92,18.38,124.8,72.08,9.6,73.37,0,8.24
240550,"Jardim de Angicos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.11,91.36,56.12,45.04,20.41,8.7,11.4,15.5,90.1,100,15,79.59,93.95,92.56,39.37,11.27,204.25,60.63,8.7,53.65,0,2.92
240560,"Jardim de Piranhas","RN",2015,"[24056011] Prefeitura Municipal de Jardim de Piranhas - PMJP; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24056040] MUNICÍPIO DE JARDIM DE PIRANHAS - PMJP","Esgoto; Água; Res Sólidos",1.03,93.64,42.02,100,41.64,7.2,9.4,6.3,73,98.4,17,58.36,93.09,93.91,55.25,41.38,301.87,44.75,7.2,77.2,0,2.55
240570,"Jardim do Seridó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24057040] Prefeitura Municipal de Jardim do Seridó - PMJS","Água; Res Sólidos",1.05,88.1,50.1,97.09,17.4,5.9,8.6,6.2,77,100,10.9,82.6,90.97,82.85,39.54,20.81,141.81,60.46,6.3,81.19,0,1.08
240580,"João Câmara","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24058040] PREFEITURA MUNICIPAL DE JOÃO CAMARA - PMJC","Água e Esgoto; Res Sólidos",1.02,60.78,26.26,57.13,53.41,11.2,12.2,8.6,106.9,100,26.1,46.59,94.07,63.62,58.73,48.46,511.94,41.27,10.8,73.4,0,1.68
240590,"João Dias","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24059040] Prefeitura Municipal de João Dias - PMJD","Água; Res Sólidos",1,62.3,NA,NA,NA,0,0,10.6,0,80.6,0,NA,92.36,NA,NA,0,0,NA,0,36.12,NA,NA
240600,"José da Penha","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1,98.55,63.6,100,13.11,8.7,11.7,15.7,95.9,100,14.1,86.89,96.76,98.27,35.28,8.87,156.17,64.72,8.7,60.36,0,0.63
240610,"Jucurutu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24061040] Secretária de Serviços Urbanos - SSU","Água e Esgoto; Res Sólidos",1.05,91.57,69.59,100,-4.97,7.8,10.8,4.1,95,100,10.8,104.97,92.61,90.54,23.14,17.57,81.58,76.86,7.9,61.47,0,0.56
240620,"Lagoa d Anta","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1,85.3,46.14,56.06,28.28,8,10.6,9.7,87.1,100,14.7,71.72,97.03,82.3,43.94,14.83,213.48,56.06,8.3,64.36,0,3.76
240630,"Lagoa de Pedras","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24063040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SMAMA","Água; Res Sólidos",1.01,90.46,51.14,53.11,29.6,9.1,11.3,14.4,92,100,16.1,70.4,96.28,90.5,43.5,12.31,230.81,56.5,9.1,56.2,0,1.65
240640,"Lagoa de Velhos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,76.91,26.64,30.17,58.28,9.1,11.1,16,106,100,26.5,41.72,97.33,74.31,64.15,30,571.87,35.85,9.5,100,0,1.82
240650,"Lagoa Nova","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24065040] PREFEITURA MUNICIPAL DE LAGOA NOVA - PMLN","Água e Esgoto; Res Sólidos",1.78,79.64,80.23,100,-7.92,10.8,12.7,7.6,116,98.3,11.8,107.92,97.58,87.13,7.92,5.36,54.36,92.08,10.8,49.67,0,10.76
240660,"Lagoa Salgada","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,92.66,83.56,0,-17.32,8.1,10.5,7.2,92.6,100,9,117.32,96.79,91.4,8.58,2.82,25.51,91.42,8.2,66.16,0,2.67
240670,"Lajes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24067040] Secretaria de Obras e Serviços Urbanos - SEMOS","Água e Esgoto; Res Sólidos",1.07,64.68,44.35,92.59,20.12,9.5,11.4,15.1,100.4,100,14.9,79.88,93.12,65.37,32.16,8.76,160.55,67.84,9.7,79.28,0,3.88
240680,"Lajes Pintadas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1,54.83,35.6,0,14.55,8.1,10.6,12.8,90.2,100,12.4,85.45,96.97,50.82,29.96,8.11,122.37,70.04,8.7,51.82,0,9.92
240690,"Lucrécia","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24069040] PREFEITURA MUNICIPAL DE LUCRECIA - PML","Água e Esgoto; Res Sólidos",1,71.18,21.24,100,56,7.4,10.9,7.1,91,97.9,26.1,44,95.71,58.32,63.58,60.43,519,36.42,9,61.43,0,0.81
240700,"Luís Gomes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,97.65,NA,NA,NA,0,0,8.4,0,94,0,NA,95.29,NA,NA,0,0,NA,0,65.41,NA,NA
240710,"Macaíba","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24071040] PREFEITURA MUNICIPAL DE MACAÍBA - PMM","Água e Esgoto; Res Sólidos",1,79.1,30.04,81.71,57.05,10.6,12,12.7,92.7,85.5,27.9,42.95,95.26,80.05,62.48,34.98,575.95,37.52,10.5,52.55,0,0.95
240720,"Macau","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24072040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos",1.03,88.11,37.28,62.18,45.59,9.1,11.7,8.1,99.8,100,22.6,54.41,93.42,87.27,57.28,37.74,418.33,42.72,9.2,75.99,0,1.22
240725,"Major Sales","RN",2015,"[24072540] Prefeitura Municipal de Major Sales - PMMS","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240730,"Marcelino Vieira","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24073040] Prefeitura Municipal de Marcelino Vieira - PMMV","Água; Res Sólidos",1,100,79.49,43.16,2.18,10.1,12.4,3.9,110.6,100,13.3,97.82,96.11,99.99,20.51,20.38,85.55,79.49,10.1,59.51,0,0.52
240740,"Martins","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24074040] Prefeitura Municipal de Martins - PMM","Água; Res Sólidos",1.02,88.61,50.12,100,20.5,7.9,11.1,10,95.7,100,14.8,79.5,95.48,85.12,41.12,14.84,192.41,58.88,8.3,61.34,0,3.07
240760,"Messias Targino","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,95.39,33.53,0,44.6,4.3,6.8,5.5,42.7,63.1,12.2,55.4,98.23,89.16,62.4,28.54,252,37.6,4.6,54.79,0,3.6
240780,"Monte Alegre","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.02,92.58,54.8,80.61,27.99,9.6,11.7,12,94.2,100,16.2,72.01,95.99,91.67,40.22,14.57,218.39,59.78,9.7,83.71,0,1.28
240790,"Monte das Gameleiras","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,94.99,45.17,0,32.7,7.8,11.1,6,84.6,100,16.4,67.3,95.19,93.74,51.81,39.26,281.51,48.19,7.9,82.06,0,7.83
240800,"Mossoró","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24080040] SECRETARIA DE SERVIÇOS URBANOS - SEMSUR","Água e Esgoto; Res Sólidos",1.17,65.24,31.15,69.8,51.56,11.6,12.3,4.8,113.5,100,25.7,48.44,93.53,71.47,56.41,98.74,553.42,43.59,11.1,91.36,0,1.38
240830,"Nova Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24083040] PREFEITURA MUNICIPAL DE NOVA CRUZ - PMNC","Água e Esgoto; Res Sólidos",1.02,88.86,69.01,100,3.02,9.1,11.3,7.9,98.3,100,11.7,96.98,94.92,88.48,22,8.9,86.33,78,9.1,71.62,0,1.47
240840,"Olho-D ÁGUA do Borges","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.01,94.61,51.8,100,30.84,9.6,12.1,6.5,100.7,91.8,17.5,69.16,96.6,94.17,44.99,31.3,261.41,55.01,9.7,69.24,0,0.01
240850,"Ouro Branco","RN",2015,"[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Esgoto; Água; Res Sólidos",1.01,74.88,64.97,91.69,-14.17,6.8,9,6.7,80.4,100,7.9,114.17,94.21,73.63,11.76,4.1,30.82,88.24,7,69.33,0,1.05
240860,"Paraná","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24086040] Prefeitura Municipal de Paraná - PMP","Água; Res Sólidos",1.01,61.63,33.31,100,38.72,5.8,6.5,7.6,52.2,100,11.2,61.28,96.99,68.19,51.16,19.02,180.36,48.84,5.2,68.07,0,1.3
240870,"Paraú","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT","Água; Res Sólidos",1.02,98.96,71.4,100,1.16,8,10.9,9.7,83.4,100,11.6,98.84,96.74,98.8,27.74,9.02,103.08,72.26,8,88,0,2
240880,"Parazinho","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,38.73,13.66,0,59.17,9.3,10.7,6,84.4,100,26.2,40.83,95.81,36.24,62.3,65.08,543.96,37.7,9.9,68.74,0,1.64
240890,"Parelhas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS","Água e Esgoto; Res Sólidos",1.05,83.79,53.46,100,17.95,8.5,11,4.5,97.1,100,14.1,82.05,92.16,83.22,35.75,30.67,164.36,64.25,8.6,83.94,0,0.49
240910,"Passa e Fica","RN",2015,"[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF","Esgoto; Água; Res Sólidos",1,91.61,61.64,0,3.93,7.5,10.7,8.4,81.1,100,11.1,96.07,96.77,89.31,30.98,10.21,113.13,69.02,7.7,61.04,0,4.25
240920,"Passagem","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1,54.69,24.98,100,32.6,7.2,10.5,18,106.7,100,15.6,67.4,96.7,45.25,44.79,8.04,230.54,55.21,8.6,41.14,0,2.2
240930,"Patu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.02,92.94,11.26,0,81.96,7.2,10.7,7.3,94,3.9,62.3,18.04,77.71,89.18,87.38,12.04,1731.24,12.62,7.5,3.28,0,14.86
240933,"Santa Maria","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.08,82.73,58.24,70.42,19.97,9.5,11,6.5,101.6,100,13.7,80.03,93.13,82.96,29.8,14.76,144.89,70.2,9.6,64.48,0,2.87
240940,"Pau dos Ferros","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24094040] Prefeitura Municipal de Pau dos Ferros - PMPF","Água e Esgoto; Res Sólidos",1.07,94.19,62.8,53.67,8.52,8.1,11.1,11.1,93.2,100,12.7,91.48,92.1,92.93,32.43,10.14,137.75,67.57,8.2,92.21,0,2.56
240950,"Pedra Grande","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24095040] Secretaria Municipal de Obras e Servços Urbanos - SEMOSURB","Água; Res Sólidos",1.01,59.16,11.17,20.45,78.8,10.4,11.8,6,119.9,100,55.6,21.2,96.29,60.19,81.44,179.11,1504.57,18.56,10.3,39.11,0,1.22
240960,"Pedra Preta","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1.05,79.51,90.06,89.93,-18.89,15.3,16.2,24.4,156.7,100,14.4,118.89,92.89,86.36,NA,NA,NA,104.28,14.2,38.24,0,3.29
240970,"Pedro Avelino","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.02,81.34,49.76,100,22.69,9.2,11.6,9.5,106.9,100,15.9,77.31,92.12,79.15,37.13,14.82,188.4,62.87,9.5,57.46,0,1.08
240990,"Pendências","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",1.02,90.75,41.34,100,56.03,13.1,12.7,9.3,125.1,87.4,30.3,43.97,94.83,94.27,56.14,42.27,543.68,43.86,12.6,68.93,0,0.44
