"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN001...Receita.operacional.direta.total..R..ano.","FN002...Receita.operacional.direta.de.água..R..ano.","FN003...Receita.operacional.direta.de.esgoto..R..ano.","FN004...Receita.operacional.indireta..R..ano.","FN005...Receita.operacional.total..direta...indireta...R..ano.","FN006...Arrecadação.total..R..ano.","FN007...Receita.operacional.direta.de.água.exportada..bruta.ou.tratada...R..ano.","FN008...Créditos.de.contas.a.receber..R..ano.","FN010...Despesa.com.pessoal.próprio..R..ano.","FN011...Despesa.com.produtos.químicos..R..ano.","FN013...Despesa.com.energia.elétrica..R..ano.","FN014...Despesa.com.serviços.de.terceiros..R..ano.","FN015...Despesas.de.Exploração..DEX...R..ano.","FN016...Despesas.com.juros.e.encargos.do.serviço.da.dívida..R..ano.","FN017...Despesas.totais.com.os.serviços..DTS...R..ano.","FN018...Despesas.capitalizáveis.realizadas.pelo.prestador.de.serviços..R..ano.","FN019...Despesas.com.depreciação..amortização.do.ativo.diferido.e.provisão.para.devedores.duvidosos..R..ano.","FN020...Despesa.com.água.importada..bruta.ou.tratada...R..ano.","FN021...Despesas.fiscais.ou.tributárias.computadas.na.DEX..R..ano.","FN022...Despesas.fiscais.ou.tributárias.não.computadas.na.DEX..R..ano.","FN023...Investimento.realizado.em.abastecimento.de.água.pelo.prestador.de.serviços..R..ano.","FN024...Investimento.realizado.em.esgotamento.sanitário.pelo.prestador.de.serviços..R..ano.","FN025...Outros.investimentos.realizados.pelo.prestador.de.serviços..R..ano.","FN026...Quantidade.total.de.empregados.próprios..Empregados.","FN027...Outras.despesas.de.exploração..R..ano.","FN028...Outras.despesas.com.os.serviços..R..ano.","FN030...Investimento.com.recursos.próprios.realizado.pelo.prestador.de.serviços..R..ano.","FN031...Investimento.com.recursos.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN032...Investimento.com.recursos.não.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN033...Investimentos.totais.realizados.pelo.prestador.de.serviços..R..ano.","FN034...Despesas.com.amortizações.do.serviço.da.dívida..R..ano.","FN035...Despesas.com.juros.e.encargos.do.serviço.da.dívida..exceto.variações.monetária.e.cambial..R..ano.","FN036...Despesa.com.variações.monetárias.e.cambiais.das.dívidas..R..ano.","FN037...Despesas.totais.com.o.serviço.da.dívida..R..ano.","FN038...Receita.operacional.direta...esgoto.bruto.importado..R..ano.","FN039...Despesa.com.esgoto.exportado..R..ano.","FN041...Despesas.capitalizáveis.realizadas.pelo.s..município.s...R..ano.","FN042...Investimento.realizado.em.abastecimento.de.água.pelo.s..município.s...R..ano.","FN043...Investimento.realizado.em.esgotamento.sanitário.pelo.s..município.s...R..ano.","FN044...Outros.investimentos.realizados.pelo.s..município.s...R..ano.","FN045...Investimento.com.recursos.próprios.realizado.pelo.s..município.s...R..ano.","FN046...Investimento.com.recursos.onerosos.realizado.pelo.s..município.s...R..ano.","FN047...Investimento.com.recursos.não.onerosos.realizado.pelo.s..município.s...R..ano.","FN048...Investimentos.totais.realizados.pelo.s..município.s...R..ano.","FN051...Despesas.capitalizáveis.realizadas.pelo.estado..R..ano.","FN052...Investimento.realizado.em.abastecimento.de.água.pelo.estado..R..ano.","FN053...Investimento.realizado.em.esgotamento.sanitário.pelo.estado..R..ano.","FN054...Outros.investimentos.realizados.pelo.estado..R..ano.","FN055...Investimento.com.recursos.próprios.realizado.pelo.estado..R..ano.","FN056...Investimento.com.recursos.onerosos.realizado.pelo.estado..R..ano.","FN057...Investimento.com.recursos.não.onerosos.realizado.pelo.estado..R..ano.","FN058...Investimentos.totais.realizados.pelo.estado..R..ano."
230580,"Ipu","CE",2015,"[23058040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEINFRA","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230590,"Ipueiras","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230600,"Iracema","CE",2015,"[23060011] Prefeitura Municipal de Iracema - PMI; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23060040] PREFEITURA MUNICIPAL DE IRACEMA - PMI","Esgoto; Água; Res Sólidos",1142340.87,1090340.87,50000,34257.29,1176598.16,1000272.32,0,259339.43,428841.53,233428.46,185001.56,523826.64,1671245.01,2116.89,1932136.75,0,220205.16,30889.25,-83358.22,38569.69,85477.67,0,0,4,352615.79,0,85477.67,0,0,85477.67,42957.09,2047.45,69.44,45073.98,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230610,"Irauçuba","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23061040] SECRETARIA DE INFRAESTRUTURA - SEINFRA","Água; Res Sólidos",354033.68,354033.68,NA,14547.24,368580.92,213302.99,0,411172.1,400417.91,26900.58,116857.7,121029.76,857420.87,48.59,1455470.9,0,575404.38,62054.37,-39593.27,22597.06,744.32,0,0,4,169753.82,0,744.32,0,0,744.32,6857.53,77.22,-28.63,6906.12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230620,"Itaiçaba","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23062040] PREFEITURA MUNICIPAL DE ITAIÇABA-SECRETARIA DE INFRAESTRUTURA - PMI-SEINFRA","Água; Res Sólidos",391821.44,391821.44,NA,18191.89,410013.33,404093.08,0,116583.15,260110.12,21519.89,90831.53,130043.78,615992.56,0,695863.35,0,69457.23,8809.65,-26104.32,10413.56,918.44,0,0,2,130781.91,0,918.44,0,0,918.44,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230630,"Itapagé","CE",2015,"[23063011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",1980724.26,1979635.26,1089,9777.04,1990501.3,1990501.3,0,724722.66,815975.35,157300,162513.4,157300,1452000,0,1771813.4,0,0,84700,1,1,0,0,0,17,74210.25,319812.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230640,"Itapipoca","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23064040] PREFEITURA DE ITAPIPOCA - PMI","Água e Esgoto; Res Sólidos",6191478.3,4773679.63,1417798.67,247925.77,6439404.07,6012210.04,0,1265271.53,3029707.58,849817.59,1829430.56,3746265.71,12163017.4,84041.03,15217913.03,0,2703802.42,128142.11,-711196.3,267052.18,78316.29,0,0,46,3290850.15,0,78316.29,0,0,78316.29,46284.83,69342.46,14698.57,130325.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230650,"Itapiúna","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23065040] SECRETARIA DE OBRAS INFRAESTRUTURA E CONTROLE URBANO - SOICU","Água; Res Sólidos",1047350.56,1047350.56,NA,57876.81,1105227.37,716962.68,0,330076.72,880501.11,202607.9,288268.78,517854.49,2438757.75,0,2610850.02,0,130464.99,37223.78,-88198.15,41627.28,24170.73,0,0,2,600499.84,0,24170.73,0,0,24170.73,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230660,"Itatira","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23066040] Secretaria Municipal de Infra Estrutura e Urbanismo S - SMIU","Água; Res Sólidos",73740.86,73740.86,NA,3616.84,77357.7,71529.22,0,42601.79,24437.2,2518.1,55844.9,148135.7,334672.73,0,421424.68,0,82458.73,1711.98,-31104.72,4293.22,28019.14,0,0,1,133129.57,0,28019.14,0,0,28019.14,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230670,"Jaguaretama","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23067040] Prefeitura Municipal de Jaguaretama - PMJ","Água e Esgoto; Res Sólidos",442881.57,432380.62,10500.95,18207.55,461089.12,454750.19,0,193988.58,589076.83,36513.13,86816.33,435478.02,1505938.41,4836.9,1786731.6,0,240089.76,11075.12,-61726.08,35866.53,26364.62,0,0,2,408705.06,0,26364.62,0,0,26364.62,66105.03,4485.43,351.47,70941.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230680,"Jaguaribara","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",1248891.14,828828.7,420062.44,46758.7,1295649.84,1058795.55,0,305754.29,414752.6,43438.58,319875.41,510035.64,1546653.56,0,2215269.27,25156.48,632143.61,27110.64,-73255.54,36472.1,188143,0,0,2,304696.23,0,26241.7,0,187057.78,213299.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230690,"Jaguaribe","CE",2015,"[23069011] Serviço Autônomo de Água e Esgoto - SAAE; [23069040] Secretaria da Cidade e Infraestrutura - SEINFRA","Água e Esgoto; Res Sólidos",3803570.42,3312262.19,491308.23,87657.7,3891228.12,3624263.57,0,3091581.07,1382378.67,162271.75,472039.78,800389.26,3203455.89,0,3203455.89,0,0,0,36759.77,0,52465.61,65288.74,11375,32,349616.66,0,129129.35,0,0,129129.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230700,"Jaguaruana","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",2041245.02,2041245.02,NA,83531.1,2124776.12,2116396.76,0,507970.91,919669.27,115884.06,275716.51,518013.33,2466956.67,0,2827930.52,0,311788.14,53837.87,-88830.91,49185.71,4153.47,901.38,0,6,672666.54,0,5054.85,0,0,5054.85,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230710,"Jardim","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230720,"Jati","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23072040] Prefeitura Municipal de Jati - PMJ","Água; Res Sólidos",376515.71,376515.71,NA,13106.89,389622.6,437533.15,0,149489.82,402966.11,423.53,121854.11,64729.91,692594.51,0,850231.9,0,146458.34,9897.18,-20665.11,11179.05,0,0,0,3,113388.78,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230730,"Juazeiro do Norte","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23073040] Autarquia de Meio Ambiente de Juazeiro do Norte - AMAJU","Água e Esgoto; Res Sólidos",35954557.11,31501451.1,4453106.01,1606711.88,37561268.99,36565888.57,0,11877031.49,9650280.52,683536.8,7999862.07,10642072.89,36299420.53,1557.07,43251643.48,102646.31,6085513.83,836811.47,-1942686.3,865152.05,1997943.53,992217.27,895,116,8429543.08,0,1219661.4,0,1874040.71,3093702.11,19331.26,1452.98,104.09,20888.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230740,"Jucás","CE",2015,"[23074011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",1680541.19,1437886.01,242655.18,0,1680541.19,1680541.19,0,201664.94,306640.17,38752.01,385505,291333.08,1230004.16,4475,1648080.48,50000,0,0,13706.85,5995,38000,12000,1e+05,8,194067.05,407606.32,2e+05,0,0,2e+05,50268.6,4475,0,54743.6,0,0,NA,5e+05,240000,180000,0,NA,0,NA,0,1359000,0,0,1359000,0,0,1359000
230750,"Lavras da Mangabeira","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",2086292.4,2086292.4,NA,74571.77,2160864.17,1390779.65,0,568703.94,645814.66,71010.87,399306.9,622738.4,2230695.62,0,3053128.37,0,769999.73,53693.52,-140627.83,52433.02,226890.52,0,0,3,578759.1,0,0,0,226890.52,226890.52,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230760,"Limoeiro do Norte","CE",2015,"[23076011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",7212910.75,6117945.88,1094964.87,231502.35,7444413.1,7444413.1,0,5077302.56,2375608.44,511150,1283316.72,1107076.4,5841182.01,0,5841182.01,80138.91,0,0,0,0,0,0,95864.75,86,564030.45,0,0,0,NA,176003.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230763,"Madalena","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230770,"Maranguape","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",8865264.46,8265353.04,599911.42,326104.09,9191368.55,7417236.72,0,2217960.42,2929677.3,829620.58,521361.53,3333399.35,10953902.51,20035.36,9902536.45,260720.26,-1298923.47,1570076.21,-504758.41,227522.05,470688.8,2704624.49,0,20,2274525.95,0,2207222.37,0,1228811.18,3436033.55,138366.84,17967.43,2067.93,158402.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230800,"Massapê","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23080040] SECRETARIA DE INFRAESTRUTURA E MEIO AMBIENTE - SEIMA","Água e Esgoto; Res Sólidos",2669265.2,2275071,394194.2,84953.72,2754218.92,2381243.44,0,942653.21,1186262.04,69310.39,652558.06,865244.39,3470711.74,1365.58,4090490.92,0,536309.54,67169.29,-162629.6,82104.06,51046.61,9339.53,0,5,792797.17,0,60386.14,0,0,60386.14,24508.69,1311.68,53.9,25874.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230810,"Mauriti","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23081040] PREFEITURA MUNICIPAL DE MAURITI - PMM","Água e Esgoto; Res Sólidos",2244952.22,1960181.67,284770.55,102235.9,2347188.12,1896155.71,0,905808.33,888321.01,26681.22,577754.6,342738.25,2311166.31,0,2670648.73,0,305595.51,54673.72,-102778.72,53886.91,471763.63,25576.42,0,5,523776.23,0,497340.05,0,0,497340.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230820,"Meruoca","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",389632.87,389632.87,NA,13644.51,403277.38,407171.87,0,122475.17,202766.58,35523.4,83287.94,180660.03,591300.21,0,666507.23,0,62881.89,8777.06,-28593.59,12325.13,13467.39,0,0,3,108878.79,0,13467.39,0,0,13467.39,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230830,"Milagres","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",1034407.3,1034407.3,NA,30485.58,1064892.88,1081699.73,0,258136.48,418370.55,17893.47,306656.73,169170.2,1171120.44,0,1326827.38,0,133111.59,19440.8,-57377.92,22595.35,0,940.73,0,2,296966.61,0,940.73,0,0,940.73,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230835,"Milhã","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230837,"Miraíma","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",516840.37,516840.37,NA,17004.01,533844.38,420715.65,0,270835.62,308890.59,44178.19,119969.58,294491.16,947965.18,0,1143249.33,0,176748.15,30932.03,-51114.06,18536,800.12,0,0,4,200617.69,0,800.12,0,0,800.12,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230840,"Missão Velha","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",1909604.7,1869451.47,40153.23,72876.47,1982481.17,1949432.73,0,430276.59,785980.97,31863.95,453886.95,337451.13,2056911.79,0,2405503.5,0,306713.39,44926.25,-89815.56,41878.32,81674.38,0,0,5,492618.1,0,81674.38,0,0,81674.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230850,"Mombaça","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23085040] PREFEITURA MUNICIPAL DE MOMBAÇA - PMM","Água; Res Sólidos",1803162.06,1803162.06,NA,74413.61,1877575.67,1881601.33,0,414375.1,720434.04,204483.03,318591.94,505839.04,2257513.47,0,2629119.72,0,319829.26,50345.41,-112218.2,51776.99,69909.62,2308.98,0,3,570038.21,0,72218.6,0,0,72218.6,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230860,"Monsenhor Tabosa","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",964057.09,964057.09,NA,22307.13,986364.22,860050.46,0,306825.21,537271.85,147255.47,193847.25,255943.15,1418913.35,4059.49,1606998.67,0,157036.04,21802.28,-64463.27,26989.79,9234.67,0,0,4,327256.62,0,9234.67,0,0,9234.67,42097.38,3701.7,357.79,46156.87,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230870,"Morada Nova","CE",2015,"[23087011] Serviço de Autônomo de Água e Esgoto - SAAE","Água e Esgoto",5484516.91,5463619.59,20897.32,106505.78,5591022.69,5591022.69,0,NA,2445375.74,279221.5,1166894.47,810887.48,5066317.1,0,5543363.01,0,0,293092.56,50266.05,85773.17,0,0,85910.75,57,20579.3,391272.74,0,0,85910.75,85910.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230900,"Mucambo","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",688898.1,614341.96,74556.14,12770.7,701668.8,440933.54,0,480525.22,320352.52,17938.33,80685.32,240302.5,809304.64,0,1272597.26,0,434142.98,93.8,-42144.96,29149.64,32346.95,4919.42,0,3,192077.13,0,37266.37,0,0,37266.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230910,"Mulungu","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23091040] Prefeitura Municipal de Mulungu - PMM","Água e Esgoto; Res Sólidos",345872.3,287917.93,57954.37,10244.01,356116.31,327005.76,0,181126.61,85740.29,9407.42,113743.45,175625.46,447630.16,0,469256.75,0,10262.31,4443.01,-28346.59,11364.28,77612.49,0,0,1,87017.12,0,77612.49,0,0,77612.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230920,"Nova Olinda","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23092040] Secretaria de Serviço Publicos - SSP","Água; Res Sólidos",1168539.98,1168539.98,NA,36416.58,1204956.56,1169761.91,0,333972.98,468984.47,5224.02,332965.08,314088.84,1391720.86,0,1582297.02,0,159586.97,23955.63,-69976.17,30989.19,0,0,0,3,316478.99,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230930,"Nova Russas","CE",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230940,"Novo Oriente","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23094040] Secretaria de Obras e Infraestrutura - SOI","Água e Esgoto; Res Sólidos",1561341.29,1212742.01,348599.28,44863.37,1606204.66,1573495.97,0,300544.24,687085.78,325049.27,499100.5,1157735.31,3182785.09,0,3622558.85,0,384288.82,29018.47,-212254.66,55484.94,164840.04,40374.44,0,4,697050.42,0,205214.48,0,0,205214.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230945,"Ocara","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23094540] SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO - SEMID","Água e Esgoto; Res Sólidos",879551.69,774520.02,105031.67,35507.15,915058.84,723399.84,0,356085.42,424803.37,153653.97,240875.77,370361.86,1439439.24,0,1772710.27,0,307409.35,17529.66,-88836.71,25861.68,13777.02,0,0,2,321051.32,0,13777.02,0,0,13777.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230950,"Orós","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",1707279.88,1707279.88,NA,54859.38,1762139.26,1484230.95,0,433394.59,720678.81,96507.49,436497.14,612963.61,2325189.31,0,2546298.8,0,174612.8,40934.2,-122215.88,46496.69,0,0,0,6,539823.94,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230960,"Pacajus","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",7557416.38,4606810.11,2950606.27,170185.57,7727601.95,7614165.8,0,1762864.55,1750503.34,199982.6,914314.95,1053592.98,5296170.42,89556.56,4676649.16,0,-849089.44,313791.1,-257764.65,140011.62,100441.86,29443.48,0,14,1321750.1,0,129885.34,0,0,129885.34,738855.59,79393.55,10163.01,828412.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230980,"Pacoti","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",310487.87,174932.07,135555.8,8459.64,318947.51,317034.56,0,303712.1,175274.26,55069.67,80950.57,204883.38,579182.72,982.64,676675.83,0,84064.26,2684.74,-33608.19,12446.21,370819.43,0,0,1,93928.29,0,370819.43,0,0,370819.43,17635.58,943.85,38.79,18618.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230990,"Pacujá","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",466461.25,466461.25,NA,9789.43,476250.68,460786.7,0,214733.29,143524.35,36278.33,120691.45,184613.78,652132.08,0,770958.31,0,105303.48,96654.39,-40607.86,13522.75,0,0,0,1,110977.64,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231000,"Palhano","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23100040] PREFEITURA MUNICIPAL DE PALHANO - PMP","Água; Res Sólidos",681465.2,681465.2,NA,26639.09,708104.29,682486.38,0,204802.83,219242.04,128233.53,285733.22,319099.84,1088308.84,0,1221478.98,0,114039.71,15518.05,-68956.04,19130.43,0,0,0,1,189438.2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231010,"Palmácia","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto",226142.6,173515.62,52626.98,9239.29,235381.89,255737.83,0,80192.76,263465.29,10630.9,82896.71,188424.85,592756.21,0,681286.2,0,72803.24,3404.68,-28157.67,15726.75,79750.45,0,0,1,72091.45,0,79750.45,0,0,79750.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231030,"Parambu","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23103040] Secretaria de Infraestrutura e Desenvolvimento Econômico - SEINFRA","Água; Res Sólidos",1000475.8,1000475.8,NA,23161.2,1023637,1112008.03,0,178485.38,452145.53,93004.39,395278.12,360938.15,1755186.19,2898.82,1974540.96,0,180445.59,21403.41,-89664.06,36010.36,45283.88,7300.68,0,2,522080.65,0,52584.56,0,0,52584.56,18260.51,2566.32,332.5,21159.33,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231040,"Paramoti","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23104040] Secretaria de Desenvolvimento Agrário e Meio Ambiente - SEDAMA","Água e Esgoto; Res Sólidos",621042.4,548645.62,72396.78,19817.85,640860.25,633766.92,0,232888.85,371332.49,15255.02,109768.51,221382.38,859570.14,3799.67,984846.87,0,101679.22,11509.68,-37305.05,19797.84,14006.6,0,0,3,167627.11,0,14006.6,0,0,14006.6,27494.33,3389.41,410.26,31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231050,"Pedra Branca","CE",2015,"[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água; Res Sólidos",1581938,1581938,NA,26911,1608849,1501409,0,302444,640390,117942,166640,287927,1472841,0,1472841,0,0,0,13482,0,11483,0,0,28,246460,0,11483,0,0,11483,9727,0,0,9727,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231060,"Penaforte","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",804901.9,804901.9,NA,33357.36,838259.26,782713.88,0,265489.16,375769.44,1862.76,276240.15,169893.64,1016066.19,0,1302112.74,0,265451.93,21000.67,-49826.27,20594.62,0,0,0,2,221125.8,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231070,"Pentecoste","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP","Água; Res Sólidos",2501989.21,2501989.21,NA,66972.71,2568961.92,2324157.13,0,578732.92,818684.56,240140.41,377431.98,698141.37,2835685.98,0,3280649.6,0,378192.97,0,-131856.03,66770.65,44454.99,0,0,5,833143.69,0,44454.99,0,0,44454.99,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231080,"Pereiro","CE",2015,"[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água",595440.68,595440.68,NA,19215.08,614655.76,707265.76,0,84028.03,372101.09,46262.24,169782.48,223733.55,979122.33,0,1146919.63,0,146386.39,12437.72,-51023.5,21410.91,55432.56,0,0,2,205828.75,0,55432.56,0,0,55432.56,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
