"ID","Município","Estado","Ano.de.Referência","Prestadores","Serviços","abastecimento","AG002...Quantidade.de.ligações.ativas.de.água..Ligações.","AG003...Quantidade.de.economias.ativas.de.água..Economias.","AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.","AG005...Extensão.da.rede.de.água..km.","AG006...Volume.de.água.produzido..1000.m..ano.","AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.","AG008...Volume.de.água.micromedido..1000.m..ano.","AG010...Volume.de.água.consumido..1000.m..ano.","AG011...Volume.de.água.faturado..1000.m..ano.","AG012...Volume.de.água.macromedido..1000.m..ano.","AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.","AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.","AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.","AG017...Volume.de.água.bruta.exportado..1000.m..ano.","AG018...Volume.de.água.tratada.importado..1000.m..ano.","AG019...Volume.de.água.tratada.exportado..1000.m..ano.","AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.","AG021...Quantidade.de.ligações.totais.de.água..Ligações.","AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.","AG024...Volume.de.serviço..1000.m..ano.","AG026...População.urbana.atendida.com.abastecimento.de.água..Habitantes.","AG027...Volume.de.água.fluoretada..1000.m..ano.","AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano."
241050,"Rafael Fernandes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24105040] Prefeitura Municipal de Rafael Fernandes - PMRF","Água; Res Sólidos",2841,870,878,861,4.7,106.1,106.1,68.1,68.73,87.05,36.56,838,869,0,0,0,0,63.65,1144,829,0,2841,0,1.15
241060,"Rafael Godeiro","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2028,700,701,621,4.6,167.44,167.44,71.82,167.44,101.06,167.44,680,622,0,0,0,0,64.66,857,602,8.37,2028,0,125.94
241070,"Riacho da Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1987,621,625,491,4.49,140.79,140.79,46.76,62.83,77.67,140.79,587,495,0,0,0,0,40.37,739,459,7.04,1987,0,146.66
241080,"Riacho de Santana","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS","Água; Res Sólidos",1451,483,486,457,12.26,33.38,0,15.92,16.86,20.29,11.41,464,460,33.38,0,0,0,14.62,839,439,0,1451,0,27.4
241090,"Riachuelo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",4837,1570,1612,1405,26.03,437.19,437.19,196.08,214.26,196.49,402.91,1519,1447,0,0,0,0,172.44,2171,1356,21.86,4831,0,1125.71
241100,"Rodolfo Fernandes","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",3843,1430,1437,1179,7.95,247.93,123.96,93.1,138.3,168.18,73.13,1376,1186,123.96,0,0,0,85.86,1566,1139,6.2,3843,0,305.22
241105,"Tibau","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",3090,1568,1693,1083,40.39,577.94,0,142.33,205.22,236.63,0,1662,1207,577.94,0,0,0,132,3022,1184,0,3090,0,1170.2
241110,"Ruy Barbosa","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1776,687,705,545,3.44,142.86,142.86,72.62,92.32,87.5,0,678,563,0,0,0,0,65.79,907,539,0,1776,0,627.8
241120,"Santa Cruz","RN",2015,"[24112011] Serviço Autônomo de Água e Esgoto - SAAE; [24112040] Prefeitura Municipal de Santa Cruz - RN - PMSC","Água e Esgoto; Res Sólidos",33163,10320,11530,2720,86,2050,1970,850,1862,1862,0,10700,2850,0,0,2050,0,850,11655,2850,NA,33163,0,735.6
241140,"Santana do Matos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",6804,2577,2643,2574,13.87,379.67,379.67,270.82,271.3,353.58,379.67,2507,2639,0,0,0,0,252.9,2840,2503,18.98,6793,0,447.43
241142,"Santana do Seridó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24114240] SECRETARIA MUNICIPAL DE INFRA ESTRUTURA - SMIE","Água e Esgoto; Res Sólidos",1626,511,514,360,2.98,76.64,76.64,28.98,48.73,66.19,76.64,488,363,0,0,0,0,25.89,744,337,0,1543,0,96.56
241150,"Santo Antônio","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24115040] PREFEITURA MUNICIPAL DE SANTO ANTONIO/RN - PFMSA","Água e Esgoto; Res Sólidos",14616,4498,4571,2616,47.78,1105.67,0,218.85,402.66,466.49,1105.67,4349,2666,1105.67,0,0,0,197.04,6221,2525,0,14253,0,930.65
241160,"São Bento do Norte","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2384,663,675,429,8.99,242.44,0,52.84,81.88,94.92,0,650,441,242.44,0,0,0,46.95,971,422,0,1014,0,734.36
241170,"São Bento do Trairí","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24117040] Prefeitura Municipal de São Bento doTrairi - RN","Água e Esgoto; Res Sólidos",2083,817,822,788,7.55,123.34,0,72.79,76.61,103.79,0,795,793,123.34,0,0,0,69.5,950,768,0,2083,0,941.86
241180,"São Fernando","RN",2015,"[24118011] Prefeitura Municipal de São Fernando - PMSF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água",2423,946,955,944,3.78,131.89,131.89,98.16,98.87,131.66,131.89,914,953,0,0,0,0,94.67,994,913,0,2423,0,228.32
241190,"São Francisco do Oeste","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24119040] Prefeitura Municipal de São Francisco do Oeste - PMSFO","Água; Res Sólidos",3176,1160,1177,1099,17.31,106.16,0,79.36,85.59,104.97,0,1147,1111,106.16,0,0,0,77.65,1358,1083,0,3176,0,41.37
241210,"São João do Sabugi","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24121040] Secretaria Municipal de Infraestrutura e Serviços Urbanos - SMIS","Água; Res Sólidos",4994,1912,1917,1479,9.12,458.8,458.8,148.16,219.95,251.67,458.8,1840,1483,0,0,0,0,137.22,2072,1419,22.94,4994,0,349.05
241230,"São José do Campestre","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",11025,3322,3331,3038,53.64,655.82,0,274.2,310.46,411.13,0,3227,3046,655.82,0,0,0,248.99,3975,2950,0,10752,0,1737.99
241240,"São José do Seridó","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",2972,908,926,850,9.12,109.9,0,80.05,87.33,117.35,86.24,883,865,109.9,0,0,0,76.41,1173,828,0,2972,0,110.95
241250,"São Miguel","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24125040] Prefeitura Municipal de São Miguel - PMSM","Água; Res Sólidos",15231,NA,4990,NA,30.13,0,0,0,0,0,0,NA,NA,0,0,0,0,0,5736,NA,0,15231,0,90.91
241255,"São Miguel do Gostoso","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1042,270,270,264,2.07,76.88,0,26.41,27.46,36.77,0,263,264,76.88,0,0,0,24.47,339,259,0,0,0,203.64
241260,"São Paulo do Potengi","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",13124,4290,4666,3060,45.8,895.62,895.62,385.48,536.95,625.37,537.64,4450,3435,0,0,0,0,352.82,5319,3244,0,12478,0,1568.67
241270,"São Pedro","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",3483,1149,1170,1124,12.39,347.41,347.41,144.44,147.45,182.62,278.5,1118,1145,0,0,0,0,124.98,1441,1094,0,3483,0,391.61
241280,"São Rafael","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",5733,2216,2265,2173,34.03,616.17,616.17,188.07,194.46,249.88,616.17,2163,2219,0,0,0,0,175.12,2530,2120,30.81,5699,0,424.86
241290,"São Tomé","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",6787,2481,2665,2336,21.44,574.72,574.72,253.25,275.71,349.19,108.77,2581,2388,0,0,0,0,237.3,2886,2308,0,6148,0,1321.54
241300,"São Vicente","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",5185,1751,1766,1585,8.31,192.15,192.15,165.64,187.12,259.98,192.15,1687,1600,0,0,0,0,157.26,1921,1531,0,3997,0,1238.34
241310,"Senador Elói de Souza","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",5590,1662,1694,1642,10.84,385.65,0,192.49,195.31,245.88,0,1645,1674,385.65,0,0,0,180.58,2047,1625,0,2616,0,538.45
241330,"Serra de São Bento","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",3342,1232,1239,1057,6.18,425.45,0,96.86,117.96,153.89,0,1191,1064,425.45,0,0,0,88.91,1492,1020,0,3342,0,1448.04
241335,"Serra do Mel","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",607,185,187,185,28.11,356.68,0,8.61,8.63,10.52,356.68,170,187,356.68,0,0,0,6.33,193,170,0,603,0,677.39
241340,"Serra Negra do Norte","RN",2015,"[24134011] Prefeitura Municipal de Serra Negra do Norte - PMSNN; [24134040] Secretaria Municipal de Infraestrutura e Serviços Públicos - SMISP","Água e Esgoto; Res Sólidos",6503,1776,1810,6,21.5,341.1,340.1,0.09,278.1,278.1,0,NA,6,0,0,0,0,NA,1835,NA,NA,5213,0,239.56
241350,"Serrinha","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24135040] Prefeitura Municipal de Serrinha - PMS","Água; Res Sólidos",3918,1056,1183,815,4.55,43.04,0,133.09,164.6,190.63,0,1138,940,43.04,0,0,0,126.47,1285,902,0,2101,0,520.19
241355,"Serrinha dos Pintos","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2540,956,958,829,6.43,145.74,145.74,98.07,113.42,140.94,45.41,926,831,0,0,0,0,91.95,1251,803,7.29,2540,0,99.04
241360,"Severiano Melo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",3893,1661,1665,1586,12.16,718.67,57.48,180.47,186.1,215.41,565.31,1631,1590,661.18,0,0,0,171.79,2162,1558,2.87,1433,0,171.94
241370,"Sítio Novo","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2698,625,925,533,9.81,135.02,0,75.66,97.17,126.24,0,902,833,135.02,0,0,0,72.96,814,816,0,2587,0,777.42
241380,"Taboleiro Grande","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24138040] SECRETARIA MUNICIPAL DE OBRAS E URBANISMO - SMOU","Água; Res Sólidos",1804,550,561,429,5.95,118.06,59.03,57.57,72.23,86.21,118.06,540,440,59.03,0,0,0,51.55,698,420,2.95,1804,0,1.85
241390,"Taipu","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",7956,2203,2246,1931,31.59,691.21,0,246.99,283.04,331.2,595.81,2141,1969,691.21,0,0,0,219.75,3027,1870,0,4267,0,684.56
241400,"Tangará","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",11951,4359,4437,4169,45.14,927.37,0,493.47,523.78,645.02,0,4243,4244,927.37,0,0,0,450.5,5100,4070,0,10664,0,1761.38
241410,"Tenente Ananias","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM","Água; Res Sólidos",7691,2173,2190,1206,10.4,42.2,42.2,17.27,22.65,27.02,24.28,2078,1221,0,0,0,0,16.79,2446,1144,2.11,7352,0,43.79
241415,"Tenente Laurentino Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",4658,1482,1490,1379,10.4,408.99,408.99,192.43,206.95,283.04,408.99,1431,1387,0,0,0,0,187.26,1729,1331,0,1227,0,850.3
241430,"Timbaúba dos Batistas","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",1821,757,763,757,4.53,108.6,108.6,58.01,58.01,82.08,108.6,711,763,0,0,0,0,54.1,797,711,0,1821,0,253.34
241440,"Touros","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2463,691,692,570,32.55,230.91,0,69.72,75.33,92.35,0,685,571,230.91,0,0,0,62.23,757,564,0,0,0,113.62
241445,"Triunfo Potiguar","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",2894,750,873,749,8,230.9,230.9,86.54,93.78,120.04,0,843,813,0,0,0,0,84.06,883,783,11.55,2196,0,500.69
241450,"Umarizal","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",9219,3082,3145,2784,27.1,693.25,693.25,284.19,321.32,405.48,693.25,2962,2847,0,0,0,0,264.23,3566,2686,34.66,9219,0,956.54
241460,"Upanema","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24146040] PREFEITURA MUNICIPAL DE UPANEMA - PMU","Água; Res Sólidos",7050,2670,2693,2663,23.83,365.35,0,331.43,334.07,402.38,0,2559,2686,365.35,0,0,0,311.76,3073,2552,0,6923,0,276.1
241470,"Várzea","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147040] Prefeitura Municipal de Várzea - PMV","Água; Res Sólidos",4784,1526,1530,1403,16.43,183.27,183.27,148.02,163.27,205.62,183.27,1485,1407,0,0,0,0,141.41,1791,1370,0,4549,0,307.13
241475,"Venha-Ver","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147540] PREFEITURA MUNICIPAL DE VENHA-VER - PMVV","Água; Res Sólidos",1293,394,396,394,4.99,88.18,88.18,59.26,59.26,50.66,86.98,366,396,0,0,0,0,0,479,366,4.41,1293,0,86.26
241480,"Vera Cruz","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",12015,4055,4090,3770,19.77,899.45,0,437.79,475.23,582.72,0,3955,3804,899.45,0,0,0,413.55,5115,3670,0,5263,0,769.77
241490,"Viçosa","RN",2015,"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24149040] PREFEITURA MUNICIPAL DE VIÇOSA - PMV","Água; Res Sólidos",1632,580,582,544,4.88,93.39,93.39,60.97,65.81,82.47,29.31,564,564,0,0,0,0,57.89,670,546,4.67,1632,0,273.6
250010,"Água Branca","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",4476,1379,1403,898,5.62,251.4,238.83,90.35,138.27,184.74,0,1332,912,0,0,0,0,70.24,1664,866,12.57,4333,0,445.6
250020,"Aguiar","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25002040] Prefeitura Municipal de Aguiar - PMA","Água; Res Sólidos",3358,1137,1141,683,5,184.77,175.53,69.27,120.66,155.17,36.54,1073,687,0,0,0,0,56.77,1288,640,9.24,2722,0,154.24
250053,"Alcantil","PB",2015,"[25005311] Prefeitura Municipal de Alcantil - PMA; [25005340] Secretaria de Infraestrutura - SIE","Água e Esgoto; Res Sólidos",5425,1120,1120,0,10,0,0,0,215,0,0,900,0,0,0,220,0,0,2112,0,0,2137,0,0
250057,"Algodão de Jandaíra","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",NA,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,NA,0,0.33
250070,"São João do Rio do Peixe","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25007040] Prefeitura Municipal de São João do Rio do Peixe-PB - PMSJRP","Água; Res Sólidos",NA,0,0,0,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3248,0,0,NA,0,70.16
250073,"Amparo","PB",2015,"[25007311] Prefeitura Municipal de Amparo - PMA; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Esgoto; Água",1498,499,499,499,3,78.53,74.6,62.78,62.78,81.69,0,480,499,0,0,0,0,22.22,501,480,3.93,1125,0,0
250077,"Aparecida","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25007740] Prefeitura Municpal de Aparecida - PMA","Água; Res Sólidos",4806,1477,1496,1201,6.78,323.18,307.02,145.46,173.46,216.22,323.18,1393,1214,0,0,0,0,124.81,1759,1128,16.16,3916,0,151.82
250090,"Arara","PB",2015,"[25009011] Prefeitura Municipal de Arara - PMA; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25009040] Prefeitura Municipal de Arara - PMA","Esgoto; Água; Res Sólidos",10429,3486,3488,1822,12.39,285.62,0,106.26,237.6,294.82,0,3386,1824,238.02,0,0,0,61.53,4060,1749,0,9419,0,434.17
250100,"Araruna","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25010040] PREFEITURA MUNICIPAL DE ARARUNA - PMA","Água e Esgoto; Res Sólidos",11057,3300,3308,3010,20.02,143.44,136.27,83.59,126.87,162.09,0,3205,3017,0,0,0,0,79.12,4743,2918,7.17,9907,0,166.59
250115,"Areia de Baraúnas","PB",2015,"[25011511] Prefeitura Municipal de Areia de Baraunas - PMAB; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25011540] Prefeitura Municipal de Areia de Baraúnas - PMAB","Esgoto; Água; Res Sólidos",953,272,278,5,1.62,38.66,36.73,0,29.68,33.97,0,250,5,0,0,0,0,0,328,5,1.93,953,0,46.4
250120,"Areial","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25012040] Prefeitura Municipal - PMA","Água; Res Sólidos",NA,0,0,0,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,NA,0,0.52
250130,"Aroeiras","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25013040] Prefeitura Municipal de Aroeiras - PMA","Água; Res Sólidos",NA,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2774,0,0,NA,0,274.81
250135,"Assunção","PB",2015,"[25013540] PREFEITURA MUNICIPAL DE ASSUNÇÃO - PMA","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250150,"Bananeiras","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",5266,1584,1605,1196,17.06,76.67,72.84,21.92,51.41,73.5,0,1496,1217,0,0,0,0,19.68,2336,1135,3.83,5266,0,134.53
250153,"Baraúna","PB",2015,"[25015340] PREFEITURA MUNICIPAL DE BARAÚNA - PMB","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250157,"Barra de Santana","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25015740] Prefeitura Municipal de Barra de Santana - PMBS","Água; Res Sólidos",891,336,340,45,1.46,102.07,96.96,5.29,35.38,43.48,102.07,303,45,0,0,0,0,2.3,411,36,5.1,735,0,0
250160,"Barra de Santa Rosa","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",9491,3081,3083,2346,12.73,411.34,390.77,208.32,283.95,413.42,209.83,3013,2347,0,0,0,0,141.29,3777,2283,20.57,8511,0,205.74
250170,"Barra de São Miguel","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25017040] PREFEITURA MUNICIPAL DE BARRA DE SÃO MIGUEL - PMBSM","Água; Res Sólidos",NA,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,NA,0,6.03
250200,"Belém do Brejo do Cruz","PB",2015,"[25020011] Prefeitura Municipal de Belém do Brejo do Cruz - PMBBC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25020040] PREFEITURA MUNICIPAL DE BELÉM DO BREJO DO CRUZ - PMBBC","Esgoto; Água; Res Sólidos",5130,1447,1472,1293,15.07,277.75,263.86,128.36,151.18,201.05,277.75,1437,1318,0,0,0,0,105.77,1986,1290,13.89,5130,0,272.43
250205,"Bernardino Batista","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",NA,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,NA,0,53.65
250210,"Boa Ventura","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25021040] prefeitura municipal de boa ventura - PMBV","Água; Res Sólidos",4357,1262,1279,593,9.72,140.13,0,34.01,74.94,86.33,140.13,1217,601,140.13,0,0,0,25.24,1504,567,0,3352,0,79.6
250215,"Boa Vista","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25021540] PREFEITURA MUNICIPAL DE BOA VISTA - PMBV","Água; Res Sólidos",4861,1436,1458,1433,16.25,248.06,235.66,174.9,175.2,243.29,0,1377,1455,0,0,0,0,110.8,1614,1374,12.4,3546,0,192.9
250220,"Bom Jesus","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25022040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",1811,595,596,481,10.92,111.11,105.55,51.42,62.62,83.76,111.11,559,482,0,0,0,0,38.77,734,451,5.56,1042,0,21.21
250230,"Bom Sucesso","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25023040] SECRETARIA DE INFRAESTRUTURA - SIE","Água; Res Sólidos",2158,711,712,660,6.54,78.61,64.94,64.37,71.03,101.03,54.49,685,661,0,0,0,0,59.27,879,638,3.42,2019,0,34.23
250240,"Bonito de Santa Fé","PB",2015,"[25024011] Prefeitura Municipal de Bonito de Santa Fé - PMBSF; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25024040] Prefeitura Municipal de Bonito de Santa Fé - PMBSF","Esgoto; Água; Res Sólidos",9026,2617,2680,2031,29.09,514.73,489,186.4,248.28,356.91,514.73,2466,2088,0,0,0,0,147.68,2985,1930,25.74,8002,0,194.91
250250,"Boqueirão","PB",2015,"[25025011] Prefeitura Municipal de Boqueirão - PMB; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25025040] Prefeitura Municipal de Boqueirão - PMB","Esgoto; Água; Res Sólidos",11319,3451,3528,3054,18.57,857.77,814.88,318.66,359.53,503.68,0,3339,3129,0,0,0,0,226.32,4196,2951,42.89,11319,0,737.97
250260,"Igaracy","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25026040] Secretaria de Infraestrutura - Sec Infraest","Água; Res Sólidos",4829,1467,1481,824,5.31,454.73,431.99,67.57,131.35,191.62,0,1416,834,0,0,0,0,43.34,1695,788,22.74,4144,0,227.02
250280,"Brejo do Cruz","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",10100,2846,2933,2507,23.7,574.46,556.23,293.18,388.72,436.1,556.23,2845,2594,0,0,0,0,244.35,3879,2525,31.91,10100,0,568.66
250290,"Brejo dos Santos","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",5097,1557,1559,1378,18.09,205.45,195.18,117.18,154.37,203.95,182.21,1540,1380,0,0,0,0,101.96,1909,1363,10.27,4795,0,353.94
250310,"Cabaceiras","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",2463,832,833,680,4.51,166.65,158.32,67.88,83.27,117.38,0,782,681,0,0,0,0,46.71,1003,640,8.33,2399,0,298.68
250330,"Cachoeira dos Índios","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25033040] Prefeitura Municipal de Cachoeira Dos Índios - PMCÍ","Água; Res Sólidos",3981,1218,1235,1011,8.63,176.62,167.78,91.74,111.5,153.13,176.62,1154,1026,0,0,0,0,78.72,1424,963,8.83,3605,0,57.39
250340,"Cacimba de Areia","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25034040] Prefeitura Municipal de Cacimba de Areia - PMCA","Água; Res Sólidos",1869,581,591,316,4.23,118.57,112.64,16.55,56.52,74.75,27.53,558,321,0,0,0,0,13.58,658,308,5.93,1747,0,0
250350,"Cacimba de Dentro","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25035040] PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO - PMCD","Água; Res Sólidos",10615,3074,3083,1882,22.18,159.22,151.26,29.77,99.33,137.05,0,3007,1888,0,0,0,0,28.53,3794,1835,7.96,9377,0,144
250355,"Cacimbas","PB",2015,"[25035511] Prefeitura Municipal de Cacimbas - PMC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25035540] Prefeitura Municipal de Cacimbas - PMC","Esgoto; Água; Res Sólidos",NA,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,NA,0,0.81
250360,"Caiçara","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",5860,1808,1808,1389,9.63,204.89,194.65,74.47,99.77,142.16,63.21,1739,1389,0,0,0,0,57.21,2057,1329,10.25,5242,0,8.38
250370,"Cajazeiras","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25037040] Secretaria Executiva de Meio Ambiente - SEMAC","Água e Esgoto; Res Sólidos",61431,19044,20339,18932,167.77,3394.71,3125.42,2043.82,2055.01,2911.9,3125.42,19124,20226,0,0,0,0,1664.6,21290,19017,212.17,49927,0,3444.05
250375,"Cajazeirinhas","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25037540] PREFEITURA MUNICIPAL DE CAJAZEIRINHAS - PMC","Água e Esgoto; Res Sólidos",1513,459,466,313,4.41,83.23,79.07,38.82,53.14,66.68,56.95,419,317,0,0,0,0,29.94,558,288,4.16,1044,0,86.44
250390,"Camalaú","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25039040] Prefeitura Municipal de Camalaú/PB - PM","Água e Esgoto; Res Sólidos",4292,1512,1541,1512,6.43,257.77,244.89,131.17,141.21,206.83,0,1450,1541,0,0,0,0,109.37,1671,1450,12.89,2998,0,217.11
